Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Pilot Station Escapement,,,2020,06/14,Pilot Station Sonar,Chinook,2113,2113,Single Run
Pilot Station Escapement,,,2020,06/15,Pilot Station Sonar,Chinook,2493,2493,Single Run
Pilot Station Escapement,,,2020,06/16,Pilot Station Sonar,Chinook,2006,2006,Single Run
Pilot Station Escapement,,,2020,06/17,Pilot Station Sonar,Chinook,2848,2848,Single Run
Pilot Station Escapement,,,2020,06/18,Pilot Station Sonar,Chinook,2688,2688,Single Run
Pilot Station Escapement,,,2020,06/19,Pilot Station Sonar,Chinook,1450,1450,Single Run
Pilot Station Escapement,,,2020,06/20,Pilot Station Sonar,Chinook,1826,1826,Single Run
Pilot Station Escapement,,,2020,06/21,Pilot Station Sonar,Chinook,2676,2676,Single Run
Pilot Station Escapement,,,2020,06/22,Pilot Station Sonar,Chinook,2611,2611,Single Run
Pilot Station Escapement,,,2020,06/23,Pilot Station Sonar,Chinook,9799,9799,Single Run
Pilot Station Escapement,,,2020,06/24,Pilot Station Sonar,Chinook,11169,11169,Single Run
Pilot Station Escapement,,,2020,06/25,Pilot Station Sonar,Chinook,7121,7121,Single Run
Pilot Station Escapement,,,2020,06/26,Pilot Station Sonar,Chinook,9879,9879,Single Run
Pilot Station Escapement,,,2020,06/27,Pilot Station Sonar,Chinook,9959,9959,Single Run
Pilot Station Escapement,,,2020,06/28,Pilot Station Sonar,Chinook,10345,10345,Single Run
Pilot Station Escapement,,,2020,06/29,Pilot Station Sonar,Chinook,6026,6026,Single Run
Pilot Station Escapement,,,2020,06/30,Pilot Station Sonar,Chinook,7630,7630,Single Run
Pilot Station Escapement,,,2020,07/01,Pilot Station Sonar,Chinook,7088,7088,Single Run
Pilot Station Escapement,,,2020,07/02,Pilot Station Sonar,Chinook,4412,4412,Single Run
Pilot Station Escapement,,,2020,07/03,Pilot Station Sonar,Chinook,4312,4312,Single Run
Pilot Station Escapement,,,2020,07/04,Pilot Station Sonar,Chinook,3190,3190,Single Run
Pilot Station Escapement,,,2020,07/05,Pilot Station Sonar,Chinook,4354,4354,Single Run
Pilot Station Escapement,,,2020,07/06,Pilot Station Sonar,Chinook,4061,4061,Single Run
Pilot Station Escapement,,,2020,07/07,Pilot Station Sonar,Chinook,4201,4201,Single Run
Pilot Station Escapement,,,2020,07/08,Pilot Station Sonar,Chinook,3332,3332,Single Run
Pilot Station Escapement,,,2020,07/09,Pilot Station Sonar,Chinook,4496,4496,Single Run
Pilot Station Escapement,,,2020,07/10,Pilot Station Sonar,Chinook,2798,2798,Single Run
Pilot Station Escapement,,,2020,07/11,Pilot Station Sonar,Chinook,1430,1430,Single Run
Pilot Station Escapement,,,2020,07/12,Pilot Station Sonar,Chinook,795,795,Single Run
Pilot Station Escapement,,,2020,07/13,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,07/14,Pilot Station Sonar,Chinook,1234,1234,Single Run
Pilot Station Escapement,,,2020,07/15,Pilot Station Sonar,Chinook,975,975,Single Run
Pilot Station Escapement,,,2020,07/16,Pilot Station Sonar,Chinook,875,875,Single Run
Pilot Station Escapement,,,2020,07/17,Pilot Station Sonar,Chinook,1420,1420,Single Run
Pilot Station Escapement,,,2020,07/18,Pilot Station Sonar,Chinook,689,689,Single Run
Pilot Station Escapement,,,2020,07/19,Pilot Station Sonar,Chinook,623,623,Single Run
Pilot Station Escapement,,,2020,07/20,Pilot Station Sonar,Chinook,927,927,Single Run
Pilot Station Escapement,,,2020,07/21,Pilot Station Sonar,Chinook,452,452,Single Run
Pilot Station Escapement,,,2020,07/22,Pilot Station Sonar,Chinook,838,838,Single Run
Pilot Station Escapement,,,2020,07/23,Pilot Station Sonar,Chinook,499,499,Single Run
Pilot Station Escapement,,,2020,07/24,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,07/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,07/26,Pilot Station Sonar,Chinook,507,507,Single Run
Pilot Station Escapement,,,2020,07/27,Pilot Station Sonar,Chinook,329,329,Single Run
Pilot Station Escapement,,,2020,07/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,07/29,Pilot Station Sonar,Chinook,287,287,Single Run
Pilot Station Escapement,,,2020,07/30,Pilot Station Sonar,Chinook,292,292,Single Run
Pilot Station Escapement,,,2020,07/31,Pilot Station Sonar,Chinook,413,413,Single Run
Pilot Station Escapement,,,2020,08/01,Pilot Station Sonar,Chinook,292,292,Single Run
Pilot Station Escapement,,,2020,08/02,Pilot Station Sonar,Chinook,52,52,Single Run
Pilot Station Escapement,,,2020,08/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/04,Pilot Station Sonar,Chinook,291,291,Single Run
Pilot Station Escapement,,,2020,08/05,Pilot Station Sonar,Chinook,28,28,Single Run
Pilot Station Escapement,,,2020,08/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/08,Pilot Station Sonar,Chinook,54,54,Single Run
Pilot Station Escapement,,,2020,08/09,Pilot Station Sonar,Chinook,101,101,Single Run
Pilot Station Escapement,,,2020,08/10,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/11,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/12,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/13,Pilot Station Sonar,Chinook,42,42,Single Run
Pilot Station Escapement,,,2020,08/14,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/15,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/16,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/17,Pilot Station Sonar,Chinook,84,84,Single Run
Pilot Station Escapement,,,2020,08/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/19,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/20,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/21,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/23,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/24,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,08/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2020,09/01,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/02,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/03,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/04,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/05,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/06,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/07,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,09/08,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2021,05/28,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2021,05/29,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2021,05/30,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2021,05/31,Pilot Station Sonar,Chinook,337,337,Single Run
Pilot Station Escapement,,,2021,06/01,Pilot Station Sonar,Chinook,328,328,Single Run
Pilot Station Escapement,,,2021,06/02,Pilot Station Sonar,Chinook,285,285,Single Run
Pilot Station Escapement,,,2021,06/03,Pilot Station Sonar,Chinook,315,315,Single Run
Pilot Station Escapement,,,2021,06/04,Pilot Station Sonar,Chinook,564,564,Single Run
Pilot Station Escapement,,,2021,06/05,Pilot Station Sonar,Chinook,504,504,Single Run
Pilot Station Escapement,,,2021,06/06,Pilot Station Sonar,Chinook,1449,1449,Single Run
Pilot Station Escapement,,,2021,06/07,Pilot Station Sonar,Chinook,645,645,Single Run
Pilot Station Escapement,,,2021,06/08,Pilot Station Sonar,Chinook,2479,2479,Single Run
Pilot Station Escapement,,,2021,06/09,Pilot Station Sonar,Chinook,3516,3516,Single Run
Pilot Station Escapement,,,2021,06/10,Pilot Station Sonar,Chinook,3037,3037,Single Run
Pilot Station Escapement,,,2021,06/11,Pilot Station Sonar,Chinook,2448,2448,Single Run
Pilot Station Escapement,,,2021,06/12,Pilot Station Sonar,Chinook,908,908,Single Run
Pilot Station Escapement,,,2021,06/13,Pilot Station Sonar,Chinook,3467,3467,Single Run
Pilot Station Escapement,,,2021,06/14,Pilot Station Sonar,Chinook,1622,1622,Single Run
Pilot Station Escapement,,,2021,06/15,Pilot Station Sonar,Chinook,1109,1109,Single Run
Pilot Station Escapement,,,2021,06/16,Pilot Station Sonar,Chinook,1092,1092,Single Run
Pilot Station Escapement,,,2021,06/17,Pilot Station Sonar,Chinook,2581,2581,Single Run
Pilot Station Escapement,,,2021,06/18,Pilot Station Sonar,Chinook,3320,3320,Single Run
Pilot Station Escapement,,,2021,06/19,Pilot Station Sonar,Chinook,3793,3793,Single Run
Pilot Station Escapement,,,2021,06/20,Pilot Station Sonar,Chinook,4767,4767,Single Run
Pilot Station Escapement,,,2021,06/21,Pilot Station Sonar,Chinook,3835,3835,Single Run
Pilot Station Escapement,,,2021,06/22,Pilot Station Sonar,Chinook,2350,2350,Single Run
Pilot Station Escapement,,,2021,06/23,Pilot Station Sonar,Chinook,1872,1872,Single Run
Pilot Station Escapement,,,2021,06/24,Pilot Station Sonar,Chinook,2744,2744,Single Run
Pilot Station Escapement,,,2021,06/25,Pilot Station Sonar,Chinook,2001,2001,Single Run
Pilot Station Escapement,,,2021,06/26,Pilot Station Sonar,Chinook,4032,4032,Single Run
Pilot Station Escapement,,,2021,06/27,Pilot Station Sonar,Chinook,2598,2598,Single Run
Pilot Station Escapement,,,2021,06/28,Pilot Station Sonar,Chinook,3365,3365,Single Run
Pilot Station Escapement,,,2021,06/29,Pilot Station Sonar,Chinook,5558,5558,Single Run
Pilot Station Escapement,,,2021,06/30,Pilot Station Sonar,Chinook,5886,5886,Single Run
Pilot Station Escapement,,,2021,07/01,Pilot Station Sonar,Chinook,6528,6528,Single Run
Pilot Station Escapement,,,2021,07/02,Pilot Station Sonar,Chinook,4835,4835,Single Run
Pilot Station Escapement,,,2021,07/03,Pilot Station Sonar,Chinook,6138,6138,Single Run
Pilot Station Escapement,,,2021,07/04,Pilot Station Sonar,Chinook,5744,5744,Single Run
Pilot Station Escapement,,,2021,07/05,Pilot Station Sonar,Chinook,4362,4362,Single Run
Pilot Station Escapement,,,2021,07/06,Pilot Station Sonar,Chinook,3510,3510,Single Run
Pilot Station Escapement,,,2021,07/07,Pilot Station Sonar,Chinook,2691,2691,Single Run
Pilot Station Escapement,,,2021,07/08,Pilot Station Sonar,Chinook,3125,3125,Single Run
Pilot Station Escapement,,,2021,07/09,Pilot Station Sonar,Chinook,1939,1939,Single Run
Pilot Station Escapement,,,2021,07/10,Pilot Station Sonar,Chinook,1913,1913,Single Run
Pilot Station Escapement,,,2021,07/11,Pilot Station Sonar,Chinook,1975,1975,Single Run
Pilot Station Escapement,,,2021,07/12,Pilot Station Sonar,Chinook,1674,1674,Single Run
Pilot Station Escapement,,,2021,07/13,Pilot Station Sonar,Chinook,1167,1167,Single Run
Pilot Station Escapement,,,2021,07/14,Pilot Station Sonar,Chinook,1036,1036,Single Run
Pilot Station Escapement,,,2021,07/15,Pilot Station Sonar,Chinook,1017,1017,Single Run
Pilot Station Escapement,,,2021,07/16,Pilot Station Sonar,Chinook,390,390,Single Run
Pilot Station Escapement,,,2021,07/17,Pilot Station Sonar,Chinook,201,201,Single Run
Pilot Station Escapement,,,2021,07/18,Pilot Station Sonar,Chinook,1294,1294,Single Run
Pilot Station Escapement,,,2021,07/19,Pilot Station Sonar,Chinook,375,375,Single Run
Pilot Station Escapement,,,2021,07/20,Pilot Station Sonar,Chinook,79,79,Single Run
Pilot Station Escapement,,,2021,07/21,Pilot Station Sonar,Chinook,281,281,Single Run
Pilot Station Escapement,,,2021,07/22,Pilot Station Sonar,Chinook,247,247,Single Run
Pilot Station Escapement,,,2021,07/23,Pilot Station Sonar,Chinook,137,137,Single Run
Pilot Station Escapement,,,2021,07/24,Pilot Station Sonar,Chinook,138,138,Single Run
Pilot Station Escapement,,,2021,07/25,Pilot Station Sonar,Chinook,220,220,Single Run
Pilot Station Escapement,,,2021,07/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,07/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,07/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,07/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,07/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,07/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/01,Pilot Station Sonar,Chinook,332,332,Single Run
Pilot Station Escapement,,,2021,08/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/03,Pilot Station Sonar,Chinook,353,353,Single Run
Pilot Station Escapement,,,2021,08/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/06,Pilot Station Sonar,Chinook,337,337,Single Run
Pilot Station Escapement,,,2021,08/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/08,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/09,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/10,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/11,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/12,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/13,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/14,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/15,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/16,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/17,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/19,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/20,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/21,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/23,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/24,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,08/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2021,09/08,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2022,06/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2022,06/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2022,06/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2022,06/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2022,06/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2022,06/06,Pilot Station Sonar,Chinook,92,92,Single Run
Pilot Station Escapement,,,2022,06/07,Pilot Station Sonar,Chinook,217,217,Single Run
Pilot Station Escapement,,,2022,06/08,Pilot Station Sonar,Chinook,320,320,Single Run
Pilot Station Escapement,,,2022,06/09,Pilot Station Sonar,Chinook,310,310,Single Run
Pilot Station Escapement,,,2022,06/10,Pilot Station Sonar,Chinook,443,443,Single Run
Pilot Station Escapement,,,2022,06/11,Pilot Station Sonar,Chinook,425,425,Single Run
Pilot Station Escapement,,,2022,06/12,Pilot Station Sonar,Chinook,313,313,Single Run
Pilot Station Escapement,,,2022,06/13,Pilot Station Sonar,Chinook,278,278,Single Run
Pilot Station Escapement,,,2022,06/14,Pilot Station Sonar,Chinook,815,815,Single Run
Pilot Station Escapement,,,2022,06/15,Pilot Station Sonar,Chinook,991,991,Single Run
Pilot Station Escapement,,,2022,06/16,Pilot Station Sonar,Chinook,765,765,Single Run
Pilot Station Escapement,,,2022,06/17,Pilot Station Sonar,Chinook,886,886,Single Run
Pilot Station Escapement,,,2022,06/18,Pilot Station Sonar,Chinook,1403,1403,Single Run
Pilot Station Escapement,,,2022,06/19,Pilot Station Sonar,Chinook,758,758,Single Run
Pilot Station Escapement,,,2022,06/20,Pilot Station Sonar,Chinook,845,845,Single Run
Pilot Station Escapement,,,2022,06/21,Pilot Station Sonar,Chinook,804,804,Single Run
Pilot Station Escapement,,,2022,06/22,Pilot Station Sonar,Chinook,826,826,Single Run
Pilot Station Escapement,,,2022,06/23,Pilot Station Sonar,Chinook,1266,1266,Single Run
Pilot Station Escapement,,,2022,06/24,Pilot Station Sonar,Chinook,1879,1879,Single Run
Pilot Station Escapement,,,2022,06/25,Pilot Station Sonar,Chinook,2971,2971,Single Run
Pilot Station Escapement,,,2022,06/26,Pilot Station Sonar,Chinook,4650,4650,Single Run
Pilot Station Escapement,,,2022,06/27,Pilot Station Sonar,Chinook,1717,1717,Single Run
Pilot Station Escapement,,,2022,06/28,Pilot Station Sonar,Chinook,3822,3822,Single Run
Pilot Station Escapement,,,2022,06/29,Pilot Station Sonar,Chinook,2254,2254,Single Run
Pilot Station Escapement,,,2022,06/30,Pilot Station Sonar,Chinook,2589,2589,Single Run
Pilot Station Escapement,,,2022,07/01,Pilot Station Sonar,Chinook,1921,1921,Single Run
Pilot Station Escapement,,,2022,07/02,Pilot Station Sonar,Chinook,1835,1835,Single Run
Pilot Station Escapement,,,2022,07/03,Pilot Station Sonar,Chinook,1345,1345,Single Run
Pilot Station Escapement,,,2022,07/04,Pilot Station Sonar,Chinook,1697,1697,Single Run
Pilot Station Escapement,,,2022,07/05,Pilot Station Sonar,Chinook,685,685,Single Run
Pilot Station Escapement,,,2022,07/06,Pilot Station Sonar,Chinook,1579,1579,Single Run
Pilot Station Escapement,,,2022,07/07,Pilot Station Sonar,Chinook,1035,1035,Single Run
Pilot Station Escapement,,,2022,07/08,Pilot Station Sonar,Chinook,413,413,Single Run
